_url,name,birth_year,weight,height,nationality
slawomir-kohut,Sławomir  Kohut,1977.0,65.0,176.0,Poland
antonio-londono,Antonio  Londoño,1955.0,62.46109543152923,175.66625380418452,Colombia
alan-jousseaume,Alan  Jousseaume,1998.0,66.63337171834564,177.0,France
benoit-cosnefroy,Benoît  Cosnefroy,1995.0,65.0,180.0,France
steffen-radochla,Steffen  Radochla,1978.0,70.0,173.0,Germany
eric-serlet,Eric  Serlet,1950.0,66.94112743949907,177.77559959040977,Belgium
francisco-jose-terciado-sacedo,Francisco José  Terciado,1981.0,58.54677539326407,170.8130869307249,Spain
rob-harmeling,Rob  Harmeling,1964.0,76.0,187.0,Netherlands
jonathan-hall,Jonathan  Hall,1972.0,69.58997583105523,179.97348380552435,Australia
david-bernabeu,David  Bernabéu,1975.0,66.0,180.0,Spain
erki-putsep,Erki  Pütsep,1976.0,69.0,179.0,Estonia
marnix-lameire,Marnix  Lameire,1955.0,70.50220758698948,172.8475654482223,Belgium
felix-vidal-celis-zabala,Félix Vidal  Celis,1982.0,76.32527155012312,186.13646688661856,Spain
benoit-salmon,Benoît  Salmon,1974.0,60.0,169.0,France
jose-claramunt,Jose  Claramunt,1964.0,59.34394888058484,164.3196821557765,Spain
maurice-van-heer,Maurice Van Heer,1956.0,65.52880174833777,184.55490217623554,Belgium
jesus-david-pena-jimenez,Jesús David  Peña,2000.0,56.0,170.0,Colombia
frank-schleck,Fränk  Schleck,1980.0,65.0,186.0,Luxembourg
pedro-miguel-miranda-soeiro,Pedro Miguel Miranda  Soeíro,1975.0,74.04854288248836,185.46298202475137,Portugal
frans-brands,Frans  Brands,1940.0,61.2500592420926,174.81258831466272,Belgium
alexander-foliforov,Alexander  Foliforov,1992.0,61.0,180.0,Russia
carl-fredrik-hagen,Carl Fredrik  Hagen,1991.0,65.0,181.0,Norway
jean-marie-leblanc,Jean-marie  Leblanc,1944.0,66.88676470872642,184.57559420268908,France
michael-steen-nielsen,Michael Steen  Nielsen,1975.0,66.88788378723609,183.40232550767905,Denmark
johan-de-muynck,Johan De Muynck,1948.0,67.65739097252893,177.76766647713694,Belgium
pierre-bourquenoud,Pierre  Bourquenoud,1969.0,69.2673331168371,175.72196427891794,Switzerland
eddy-planckaert,Eddy  Planckaert,1958.0,69.0,177.0,Belgium
eladio-sanchez,Eladio  Sánchez,1984.0,60.57912592746372,171.89050820542138,Spain
mikael-cherel,Mikaël  Cherel,1986.0,65.0,183.0,France
daniel-castro,Daniel  Castro,1966.0,65.08197039014675,166.70471331842288,Argentina
laurens-huys,Laurens  Huys,1998.0,61.0,162.0,Belgium
andre-delcroix,André  Delcroix,1953.0,72.35826310646519,182.51420753690644,Belgium
jens-heppner,Jens  Heppner,1964.0,69.0,172.0,Germany
roberto-visentini,Roberto  Visentini,1957.0,72.98591259511633,177.97617373671432,Italy
ian-stannard,Ian  Stannard,1987.0,83.0,190.0,Great Britain
bart-leysen,Bart  Leysen,1969.0,75.0,186.0,Belgium
mads-wurtz-schmidt,Mads  Würtz Schmidt,1994.0,70.0,176.0,Denmark
ben-gastauer,Ben  Gastauer,1987.0,73.0,190.0,Luxembourg
andrea-tafi,Andrea  Tafi,1966.0,73.0,187.0,Italy
lilian-jegou,Lilian  Jégou,1976.0,71.0,178.0,France
wim-van-eynde,Wim Van Eynde,1960.0,60.261363419709056,170.20036693509434,Belgium
gilles-maignan,Gilles  Maignan,1968.0,63.0,166.0,France
raymond-thebes,Raymond  Thebes,1969.0,60.30194976599235,168.82304909454538,Netherlands
hubert-mathis,Hubert  Mathis,1952.0,74.5014417071002,186.31940974008694,France
benjamin-van-itterbeeck,Benjamin Van Itterbeeck,1964.0,64.3868571359105,168.99127134902045,Belgium
kyrylo-pospyeyev,Kyrylo  Pospyeyev,1975.0,71.0,184.0,Ukraine
stefan-van-dijk-1,Stefan van Dijk,1976.0,74.0,183.0,Netherlands
alexandre-pichot,Alexandre  Pichot,1983.0,72.0,183.0,France
marc-vanacker,Marc  Vanacker,1976.0,68.96615849356469,192.32710581591903,Luxembourg
david-tani,David  Tani,1969.0,63.81717487530495,174.58700038342118,Italy
steffen-kjaergaard,Steffen  Kjærgaard,1973.0,74.0,181.0,Norway
andrea-vatteroni,Andrea  Vatteroni,1969.0,69.43142201773564,178.71745199022737,Italy
wim-kelleners,Wim  Kelleners,1950.0,71.84433534142379,182.46202993159082,Netherlands
regis-lhuillier,Régis  Lhuillier,1980.0,69.0,183.0,France
graham-jones,Graham  Jones,1957.0,71.34297574925739,183.6460437574393,Great Britain
juan-carlos-vicario-barbera,Juan Carlos  Vicario,1971.0,83.07645910321342,194.6045706483172,Spain
aart-vierhouten,Aart  Vierhouten,1970.0,71.0,183.0,Netherlands
gerard-simonnot,Gérard  Simonnot,1953.0,82.49059273355941,189.37234432833725,France
tobias-lund-andresen,Tobias Lund  Andresen,2002.0,69.0,181.0,Denmark
francisco-palacio,Francisco  Palacios,1978.0,60.4191097413562,171.64506105307032,Spain
sanchez-canellas,Xavier  Cañellas,1997.0,66.0,175.0,Spain
bjorn-stenersen,Bjørn  Stenersen,1970.0,70.0,178.0,Norway
manuel-neves,Manuel  Neves,1962.0,62.93354876095095,173.5301797763793,Portugal
heddy-nieuwdorp,Heddy  Nieuwdorp,1956.0,77.28042251503136,186.11690495025337,Netherlands
quinten-hermans,Quinten  Hermans,1995.0,62.0,174.0,Belgium
pablo-moreno,Pablo  Moreno,1963.0,74.3626302593857,188.7635776578414,Spain
nick-van-der-lijke,Nick van der Lijke,1991.0,61.0,176.0,Netherlands
juan-gomis-lopez,Juan  Gómis,1978.0,60.6276548509904,161.81250187708682,Spain
andre-doyen,André  Doyen,1949.0,77.96262650378839,193.69079083097458,Belgium
franck-bouyer,Franck  Bouyer,1974.0,65.0,173.0,France
miguel-angel-rubiano,Miguel Angel  Rubiano,1984.0,58.0,170.0,Colombia
jenno-berckmoes,Jenno  Berckmoes,2001.0,61.0,177.0,Belgium
alessandro-bisolti,Alessandro  Bisolti,1985.0,58.0,175.0,Italy
tayeb-braikia,Tayeb  Braikia,1974.0,62.43896879489729,169.80450609955028,Denmark
johan-devos,Johan  Devos,1966.0,75.97956151688972,187.44075922989217,Belgium
john-brouwer,John  Brouwer,1947.0,73.27460789461354,181.1692479130266,Netherlands
jose-manuel-fuente,José Manuel  Fuente,1945.0,81.05637514115506,189.73162102364606,Spain
leandro-fioroni,Leandro  Fioroni,1974.0,70.60577422964293,179.57669402863564,Italy
kristjan-fajt,Kristjan  Fajt,1982.0,68.99546939807834,180.67603748484578,Slovenia
luca-paolini,Luca  Paolini,1977.0,66.0,174.0,Italy
leone-pizzini,Leone  Pizzini,1948.0,68.02766487337949,173.61944395382977,Italy
marcello-bergamo,Marcello  Bergamo,1946.0,70.7937370229361,182.54389364643882,Italy
nicolo-parisini,Nicolò  Parisini,2000.0,65.0,183.0,Italy
amaury-capiot,Amaury  Capiot,1993.0,69.0,186.0,Belgium
antonio-llopis,Antonio  Llopis,1959.0,76.83686432616398,180.1713247792894,Spain
ludwig-willems,Ludwig  Willems,1966.0,70.2080513576799,182.9483251672081,Belgium
daniel-fleeman,Daniel  Fleeman,1982.0,53.79871197544931,165.9222968392034,Great Britain
marius-sabaliauskas,Marius  Sabaliauskas,1978.0,76.0,186.0,Lithuania
walter-godefroot,Walter  Godefroot,1943.0,73.0,171.0,Belgium
radomir-simunek-sr,Radomír  Šimůnek,1962.0,76.03676833023624,181.30234908412984,Czech Republic
sylvain-calzati,Sylvain  Calzati,1979.0,68.0,177.0,France
roberto-pelliconi,Roberto  Pelliconi,1962.0,70.76859024550575,175.32983860585773,Italy
rafal-majka,Rafał  Majka,1989.0,62.0,173.0,Poland
regis-delepine,Régis  Delépine,1946.0,62.67097766278764,176.2986263577925,France
andrea-vendrame,Andrea  Vendrame,1994.0,60.0,168.0,Italy
michael-andersson,Michael  Andersson,1967.0,71.0,189.0,Sweden
jose-maria-moreno,José Maria  Moreno,1960.0,72.25890105767286,185.1802355836627,Spain
william-bonnet,William  Bonnet,1982.0,80.0,185.0,France
oscar-aranguren,Oscar  Aranguren,1970.0,63.6713931023447,180.66707517185327,Spain
dimitri-peyskens,Dimitri  Peyskens,1991.0,69.0,182.0,Belgium
miles-scotson,Miles  Scotson,1994.0,76.0,191.0,Australia
theo-muis,Theo  Muis,1965.0,78.46502256095137,188.69565040708602,Netherlands
pierre-bazzo,Pierre  Bazzo,1954.0,78.91248699477094,184.33582307576614,France
clement-lhotellerie,Clement  Lhotellerie,1986.0,77.8533701719054,188.6057612827146,France
luke-roberts-1,Luke  Roberts,1977.0,71.0,180.0,Australia
humberto-parra,Humberto  Parra,1964.0,67.90715517930705,188.93939420933305,Colombia
jean-marc-manfrin,Jean-Marc  Manfrin,1963.0,78.21571628014483,190.6536814913336,France
rolando-ovando,Rolando  Ovando,1963.0,66.0,168.0,Guatemala
jesus-ignacio-ibanez,Jesus Ignacio  Ibañez,1960.0,70.42170748579683,179.49336684706446,Spain
filippo-savini,Filippo  Savini,1985.0,67.35047164834666,178.0,Italy
georgi-petrov-georgiev,Georgi  Petrov Georgiev,1985.0,69.86232330719744,182.59342871833297,Bulgaria
roberto-ceruti,Roberto  Ceruti,1953.0,77.96298733331098,187.08034035753295,Italy
karel-vereecke,Karel  Vereecke,1976.0,62.83935522805366,172.8317247943543,Belgium
volodymyr-gustov,Volodymyr  Gustov,1977.0,64.0,179.0,Ukraine
matteo-gigli,Matteo  Gigli,1978.0,73.7739436098664,187.57918194097743,Italy
josef-regec,Josef  Regec,1965.0,70.43926693083375,172.98235255711032,Slovakia
marco-zen,Marco  Zen,1963.0,62.89477038783537,177.57880493874913,Italy
luis-joe-luhrs,Luis-Joe  Lührs,2003.0,66.0,179.0,Germany
sondre-holst-enger,Sondre Holst  Enger,1993.0,69.0,171.0,Norway
benjamin-thomas-2,Benjamin  Thomas,1995.0,68.0,179.0,France
luc-dierickx,Luc  Dierickx,1967.0,70.50775953401688,183.82152834058223,Belgium
diego-milan,Diego  Milán,1985.0,67.0,180.0,Dominican Republic
eddy-van-hoof,Eddy Van Hoof,1959.0,75.45238479757279,187.83677515924015,Belgium
marco-bergamo,Marco  Bergamo,1964.0,72.55661157704668,181.44779945488392,Italy
yvan-frebert,Yvan  Frebert,1960.0,65.68544840417323,177.5066251489267,France
bert-de-waele,Bert De Waele,1975.0,71.0,181.0,Belgium
antonio-ferretti,Antonio  Ferretti,1957.0,68.27818780214002,179.99312986306765,Switzerland
pieter-ghyllebert,Pieter  Ghyllebert,1982.0,67.56779057506125,184.70325891829052,Belgium
bernard-quilfen,Bernard  Quilfen,1949.0,73.8315352980372,188.8506739980616,France
tony-hurel,Tony  Hurel,1987.0,66.0,169.0,France
kristof-trouve,Kristof  Trouvé,1976.0,58.15644648756035,165.82318850765995,Belgium
guillaume-auger,Guillaume  Auger,1976.0,78.0,184.0,France
julian-cuevas,Julián  Cuevas,1948.0,68.33306161886819,177.81634851378888,Spain
xabier-carbayeda,Xabier  Carbayeda,1966.0,64.15606557906892,174.51320658369087,Spain
denis-menchov,Denis  Menchov,1978.0,65.0,180.0,Russia
fabian-lienhard,Fabian  Lienhard,1993.0,73.0,183.0,Switzerland
wim-van-huffel,Wim Van Huffel,1979.0,66.0,182.0,Belgium
hennie-kuiper,Hennie  Kuiper,1949.0,69.0,172.0,Netherlands
miguel-gutierrez-mayor,Miguel  Gutierrez,1954.0,72.87982710112107,186.0724034418642,Spain
lasse-norman-leth,Lasse  Norman Leth,1992.0,75.0,181.0,Denmark
morgan-lamoisson,Morgan  Lamoisson,1988.0,69.0,178.0,France
yevgeniy-nepomnyachshiy,Yevgeniy  Nepomnyachshiy,1987.0,62.0,174.0,Kazakhstan
alberto-benito,Alberto  Benito,1975.0,72.61177892685687,180.7719189502428,Spain
mateusz-taciak,Mateusz  Taciak,1984.0,68.0,178.0,Poland
wim-vervoort-1,Wim  Vervoort,1969.0,67.02881209783988,180.59082383651224,Belgium
mark-christian,Mark  Christian,1990.0,72.0,185.0,Great Britain
jonas-abrahamsen,Jonas  Abrahamsen,1995.0,78.0,183.0,Norway
stefano-arlotti,Stefano  Arlotti,1965.0,59.79793508152432,176.97571821872103,Italy
dario-pieri,Dario  Pieri,1975.0,78.0,174.0,Italy
simone-antonini,Simone  Antonini,1991.0,75.0,188.0,Italy
steven-de-jongh,Steven de Jongh,1973.0,76.0,176.0,Netherlands
salvatore-commesso,Salvatore  Commesso,1975.0,66.0,164.0,Italy
giocondo-dalla-rizza,Giocondo  Dalla Rizza,1960.0,66.95988726205975,178.3542532916774,Italy
marc-streel,Marc  Streel,1971.0,69.0,184.0,Belgium
victor-nuelant,Victor  Nuelant,1945.0,65.93937541572993,177.480313567454,Belgium
josef-wehrli,Josef  Wehrli,1954.0,72.1988375603919,178.71583639457114,Switzerland
diederik-foubert,Diederik  Foubert,1961.0,68.93756950789063,181.76927940674616,Belgium
stefan-morjean,Stefan  Morjean,1960.0,67.85717192552349,181.23469611987005,Belgium
marco-toffali,Marco  Toffali,1965.0,56.05319036240379,182.82671109890543,Italy
francis-moreau,Francis  Moreau,1965.0,77.0,187.0,France
balint-szeghalmi,Balint  Szeghalmi,1980.0,66.0,170.0,Hungary
tom-schuler,Tom  Schuler,1956.0,74.2218994084725,180.84946792446414,United States
lucien-de-brauwere,Lucien De Brauwere,1951.0,63.0,174.0,Belgium
alois-charrin,Aloïs  Charrin,2000.0,67.0,181.0,France
jose-rosa,José Agostinho  Rosa,1968.0,66.55510690000305,181.8943354719062,Portugal
walter-clivati,Walter  Clivati,1955.0,73.11904473631704,181.63705278902407,Italy
jukka-vastaranta,Jukka  Vastaranta,1984.0,63.0,171.0,Finland
steff-cras,Steff  Cras,1996.0,65.0,183.0,Belgium
imerio-cima,Imerio  Cima,1997.0,64.52809124221844,182.25833365204116,Italy
simon-zahner,Simon  Zahner,1983.0,73.0,181.0,Switzerland
jonas-gregaard,Jonas  Gregaard,1996.0,66.0,184.0,Denmark
connor-brown2,Connor  Brown,1998.0,74.0,187.0,New Zealand
jan-raas,Jan  Raas,1952.0,72.0,176.0,Netherlands
rubens-bertogliati,Rubens  Bertogliati,1979.0,73.0,180.0,Switzerland
edwig-cammaerts,Edwig  Cammaerts,1987.0,74.0,183.0,Belgium
jan-ghyselinck,Jan  Ghyselinck,1988.0,74.0,183.0,Belgium
philippe-schnyder,Philippe  Schnyder,1978.0,60.210151482192856,179.76067292212622,Switzerland
pascal-ackermann,Pascal  Ackermann,1994.0,78.0,182.0,Germany
jose-manuel-oliveira,Jose Manuel  Oliveira,1967.0,70.00924373267506,178.0696412586697,Spain
stefano-faustini,Stefano  Faustini,1968.0,63.07885676498483,167.2720950992427,Italy
clement-venturini,Clément  Venturini,1993.0,60.0,165.0,France
luca-scinto,Luca  Scinto,1968.0,63.50594434047878,183.19528211071426,Italy
enrico-paolini,Enrico  Paolini,1945.0,57.3081533803754,171.8782687070873,Italy
omar-fraile,Omar  Fraile,1990.0,72.0,184.0,Spain
viatcheslav-ekimov,Viatcheslav  Ekimov,1966.0,69.0,176.0,Russia
matti-helminen,Matti  Helminen,1975.0,74.0,184.0,Finland
armindo-fonseca,Armindo  Fonseca,1989.0,56.0,168.0,France
pierre-henri-mentheour,Pierre-Henri  Menthéour,1960.0,64.4504434334041,183.55785242690195,France
joaquim-augusto-gomes,Joaquim Augusto  Gomes,1965.0,69.63725230960821,181.80201839321123,Portugal
david-garcia-dapena,David  García Dapena,1977.0,73.0,181.0,Spain
sam-welsford,Sam  Welsford,1996.0,79.0,180.0,Australia
roger-swerts,Roger  Swerts,1942.0,75.0,180.0,Belgium
sindre-skjoestad-lunke,Sindre  Lunke,1993.0,69.0,183.0,Norway
dorino-vanzo,Dorino  Vanzo,1950.0,61.371996663042395,175.02523265658778,Italy
dariusz-kajzer,Dariusz  Kajzer,1961.0,74.87550086928363,193.70259190637015,Germany
edvaldas-siskevicius,Evaldas  Šiškevičius,1988.0,80.0,181.0,Lithuania
paride-grillo,Paride  Grillo,1982.0,72.82131039312583,190.5313405340113,Italy
stefano-bizzoni,Stefano  Bizzoni,1961.0,63.733295070968,174.1479785704768,Italy
fabio-silvestre,Fábio  Silvestre,1990.0,78.0,184.0,Portugal
julien-stevens,Julien  Stevens,1943.0,66.59199256044575,168.7962375166771,Belgium
julien-van-lint,Julien Van Lint,1946.0,78.75076793893359,188.7706681406972,Belgium
javier-benitez-pomares,Javier  Benítez,1979.0,64.33316533905338,182.45534298074477,Spain
jesus-rodriguez-magro,Jesús  Rodríguez Magro,1960.0,70.90339475300007,180.41463365283934,Spain
serguei-lelekin,Sergueï  Lelekin,1973.0,57.103548564837844,170.56490903765396,Russia
peter-kusztor,Péter  Kusztor,1984.0,61.0,179.0,Hungary
rudy-busselen,Rudy  Busselen,1955.0,74.29388017160448,189.05251050967428,Belgium
mattias-skjelmose-jensen,Mattias  Skjelmose,2000.0,65.0,180.0,Denmark
jan-verstraeten,Jan  Verstraeten,1978.0,65.0,177.0,Belgium
guido-reybroeck,Guido  Reybrouck,1941.0,65.51652710800006,176.56218674089317,Belgium
johan-remels,Johan  Remels,1967.0,70.22679886980023,183.12145331240447,Belgium
luc-de-decker,Luc De Decker,1960.0,75.10227863533177,177.85977885993907,Belgium
cyril-saugrain,Cyril  Saugrain,1973.0,62.0,170.0,France
danny-horton,Danny  Horton,1946.0,77.63638120396946,188.9353752311267,Great Britain
leonardo-bonifazio,Leonardo  Bonifazio,1991.0,63.0,170.0,Italy
antonio-piedra,Antonio  Piedra,1985.0,61.0,178.0,Spain
alexander-khatuntsev,Alexander  Khatuntsev,1985.0,66.52883492472328,173.60635835750614,Russia
jose-amador,José Santiago  Amador,1964.0,52.33588894849963,168.4884475651147,Colombia
frederique-robert,Fréderique  Robert,1989.0,68.0,176.0,Belgium
john-mullan,John  Mullan,1952.0,54.90322333213199,170.86661254543702,New Zealand
ivo-emanuel-alves,Ivo  Oliveira,1996.0,68.0,185.0,Portugal
jose-luis-laguia,José Luis  Laguía,1959.0,64.58100267715795,183.60862732788905,Spain
klaas-sys,Klaas  Sys,1986.0,67.85592570974316,181.75289197890328,Belgium
gianfranco-zilioli,Gianfranco  Zilioli,1990.0,61.0,176.0,Italy
pieter-nassen,Pieter  Nassen,1944.0,61.826109212460096,178.78865496069653,Belgium
christopher-froome,Chris  Froome,1985.0,68.0,186.0,Great Britain
ronald-de-witte,Ronald De Witte,1946.0,73.53197662733474,181.66976031257803,Belgium
alessandro-ballan,Alessandro  Ballan,1979.0,73.0,190.0,Italy
shinichi-fukushima,Shinichi  Fukushima,1971.0,62.0,171.0,Japan
willy-planckaert,Willy  Planckaert,1944.0,73.89173830471472,184.86724056360686,Belgium
mike-neel,Mike  Neel,1951.0,79.0,184.0,United States
wesley-sulzberger,Wesley  Sulzberger,1986.0,65.0,182.0,Australia
seweryn-zenon-kohut,Seweryn Zenon  Kohut,1976.0,65.40481806136947,180.62104821925533,Poland
thomas-rohregger,Thomas  Rohregger,1982.0,63.0,176.0,Austria
jos-boons,Jos  Boons,1943.0,72.30896237690021,175.21052869825635,Belgium
roland-leclerc,Roland  Leclerc,1963.0,70.24320831278081,184.24643911046087,France
luca-pavanello,Luca  Pavanello,1969.0,63.05611192036742,174.03248453319125,Italy
david-loosli,David  Loosli,1980.0,71.0,182.0,Switzerland
leonardo-giordani,Leonardo  Giordani,1977.0,68.0,190.0,Italy
carlo-chiappano,Carlo  Chiappano,1941.0,65.74934254297536,178.77850412652703,Italy
gerben-thijssen,Gerben  Thijssen,1998.0,74.0,174.0,Belgium
jan-tratnik,Jan  Tratnik,1990.0,65.0,173.0,Slovenia
andrew-hampsten,Andrew  Hampsten,1962.0,72.74362127195333,177.10786386007007,United States
michel-vanhaecke,Michel  Vanhaecke,1971.0,63.73819836248085,176.64650543813204,Belgium
nickolas-dlamini,Nic  Dlamini,1995.0,66.0,177.0,South Africa
rinaldo-nocentini,Rinaldo  Nocentini,1977.0,60.0,173.0,Italy
peter-koning,Peter  Koning,1990.0,77.0,190.0,Netherlands
marcel-wyss,Marcel  Wyss,1986.0,63.0,177.0,Switzerland
marco-giovannetti,Marco  Giovannetti,1962.0,71.06767295406358,191.02292936310806,Italy
diego-pablo-sevilla,Diego Pablo  Sevilla,1996.0,64.0,171.0,Spain
stuart-o-grady,Stuart  O'Grady,1973.0,73.0,176.0,Australia
angelo-lopeboselli,Angelo  Lopeboselli,1977.0,59.18811488937716,164.0474873072732,Italy
olivier-pardini,Olivier  Pardini,1985.0,68.0,180.0,Belgium
alexander-serov,Alexander  Serov,1982.0,77.0,189.0,Russia
nate-reiss,Nate  Reiss,1963.0,66.36824861440579,179.31945623858581,United States
daniele-ratto,Daniele  Ratto,1989.0,74.0,180.0,Italy
ethan-vernon,Ethan  Vernon,2000.0,74.0,188.0,Great Britain
jose-azevedo-goncalves,José Silva Gonçalves  Azevedo,1940.0,65.71451985137347,171.3846619890729,Portugal
peter-spaenhoven,Peter  Spaenhoven,1963.0,70.50137513067885,183.65770498315896,Belgium
colin-joyce,Colin  Joyce,1994.0,67.35047164834666,178.0,United States
alessandro-romio,Alessandro  Romio,1974.0,73.69088277726712,180.03523497946122,Italy
luciano-boffo,Luciano  Boffo,1962.0,59.94525740123803,174.58148408676223,Italy
hugues-grondin,Hugues  Grondin,1959.0,68.74970056264273,178.6969222174345,France
alain-patritti,Alain  Patritti,1953.0,68.65512150008315,175.15967182926437,France
hubert-dupont,Hubert  Dupont,1980.0,57.0,174.0,France
aleksandar-nikacevic,Aleksandar  Nikačević,1978.0,75.78872814152649,190.80719096600842,Serbia
jean-pierre-drucker,Jempy  Drucker,1986.0,75.0,182.0,Luxembourg
antoine-aebi,Antoine  Aebi,1998.0,59.59723682481838,168.1089951011828,Switzerland
george-hincapie,George  Hincapie,1973.0,83.0,191.0,United States
thomas-bay,Thomas  Bay,1970.0,66.51389217325462,175.03868712372648,Denmark
dino-zandegu,Dino  Zandegù,1940.0,72.29947644772115,175.56687853860038,Italy
eddy-lembo,Eddy  Lembo,1980.0,82.13839399918999,190.11159595585784,Algeria
giuseppe-muraglia,Giuseppe  Muraglia,1979.0,73.92791200315237,180.21787942726343,Italy
francisco-san-roman,Francisco Ignacio  San Román,1966.0,77.26208439227028,178.81890814661335,Spain
ivar-slik,Ivar  Slik,1993.0,71.0,187.0,Netherlands
hakan-jensen,Hakan  Jensen,1961.0,48.778408235623466,159.56499469130804,Sweden
mike-teunissen,Mike  Teunissen,1992.0,73.0,184.0,Netherlands
edoardo-zambanini,Edoardo  Zambanini,2001.0,62.0,181.0,Italy
christian-jourdan,Christian  Jourdan,1954.0,64.0,170.0,France
leo-van-vliet,Leo van Vliet,1955.0,65.0,181.0,Netherlands
bernardo-suaza,Bernardo  Suaza,1992.0,66.0,174.0,Colombia
rafael-andriato,Rafael  Andriato,1987.0,67.0,177.0,Brazil
louis-barre,Louis  Barré,2000.0,68.0,184.0,France
maurizio-bellin,Maurizio  Bellin,1982.0,63.02939129950253,178.99169900460046,Italy
juan-jose-haedo,Juan José  Haedo,1981.0,73.0,180.0,Argentina
