Unnamed: 0,points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
233745,0.0,0.0,179300.0,1873.0,2.0,1584.0,22.0,12552.0,1.0
104148,5.0,0.0,183700.0,1459.0,2.0,866.0,34.0,212.0,1.0
337658,0.0,0.0,216000.0,2601.0,2.0,1044.0,32.0,6246.0,1.0
592522,0.0,0.0,201000.0,1150.0,1.0,817.0,35.0,13312.0,1.0
351724,0.0,0.0,172000.0,3626.0,5.0,817.0,28.0,731.0,1.0
331840,0.0,0.0,7510.0,100.0,2.0,741.0,26.0,494.0,1.0
353112,0.0,0.0,168800.0,3120.0,2.0,1584.0,28.0,801.0,1.0
508424,0.0,0.0,137800.0,2413.0,5.0,1584.0,36.0,249.0,1.0
452661,1.0,0.0,138600.0,2121.0,2.0,722.0,29.0,8721.0,0.0
501893,0.0,0.0,30900.0,179.0,1.0,968.0,33.0,383.0,1.0
84764,0.0,0.0,188300.0,1316.0,3.0,1551.0,33.0,107.0,1.0
336570,0.0,0.0,168600.0,2706.0,2.0,722.0,35.0,124.0,1.0
557371,0.0,0.0,148100.0,2733.0,5.0,1551.0,39.0,1595.0,1.0
234019,0.0,0.0,187200.0,2978.0,2.0,968.0,26.0,1007.0,1.0
300164,0.0,0.0,164700.0,2470.0,5.0,981.0,34.0,904.0,1.0
17422,0.0,0.0,147900.0,4015.0,5.0,781.0,29.0,169.0,1.0
228223,0.0,0.0,185600.0,2703.0,2.0,741.0,32.0,394.0,1.0
280369,0.0,0.0,183000.0,5423.0,5.0,835.0,24.0,2612.0,1.0
570943,0.0,0.0,196500.0,2958.0,2.0,789.0,23.0,3370.0,1.0
365105,0.0,0.0,219900.0,2477.0,3.0,1551.0,36.0,551.0,1.0
432982,0.0,0.0,202500.0,2416.0,2.0,1551.0,32.0,6145.0,1.0
275707,0.0,0.0,168400.0,1766.0,1.0,968.0,30.0,8461.0,1.0
256797,0.0,0.0,159200.0,707.0,1.0,1182.0,24.0,547.0,1.0
496264,0.0,0.0,190000.0,3359.0,2.0,968.0,30.0,7634.0,0.0
139184,0.0,0.0,200700.0,1996.0,2.0,1584.0,34.0,382.0,1.0
535109,0.0,0.0,176600.0,2644.0,5.0,704.0,32.0,604.0,1.0
567236,0.0,0.0,175700.0,3091.0,2.0,719.0,27.0,495.0,1.0
273858,0.0,0.0,133500.0,3471.0,4.0,1584.0,32.0,1885.0,1.0
219526,0.0,0.0,193500.0,2667.0,2.0,1584.0,30.0,3042.0,1.0
21804,7.0,8.0,170000.0,522.0,1.0,530.0,27.0,12755.0,0.0
319521,0.0,0.0,138300.0,2278.0,4.0,968.0,21.0,763.0,1.0
75517,0.0,0.0,182000.0,544.0,1.0,621.0,29.0,12115.0,1.0
540585,0.0,0.0,193000.0,3610.0,3.0,1044.0,27.0,73.0,1.0
432414,0.0,0.0,164600.0,2091.0,3.0,704.0,26.0,6190.0,1.0
259143,0.0,0.0,152500.0,2319.0,3.0,968.0,33.0,5517.0,1.0
84717,10.0,0.0,188300.0,1316.0,3.0,1551.0,28.0,14311.0,0.0
337317,0.0,0.0,193200.0,255.0,1.0,968.0,29.0,14363.0,1.0
592578,0.0,0.0,201000.0,1150.0,1.0,817.0,29.0,10555.0,1.0
557333,0.0,0.0,148100.0,2733.0,5.0,1551.0,36.0,1446.0,1.0
209783,3.0,10.0,207000.0,2790.0,2.0,835.0,31.0,281.0,0.0
1244,0.0,0.0,134800.0,3828.0,5.0,789.0,29.0,1232.0,1.0
305118,0.0,0.0,186300.0,2556.0,3.0,1551.0,37.0,293.0,1.0
233711,10.0,30.0,179300.0,1873.0,2.0,1584.0,27.0,13600.0,0.0
516374,5.0,10.0,258100.00000000003,4443.0,2.0,1042.0,31.0,624.0,1.0
331841,0.0,0.0,7510.0,100.0,2.0,741.0,27.0,495.0,1.0
1142,3.0,0.0,134800.0,3828.0,5.0,789.0,30.0,4077.0,0.0
51390,0.0,0.0,177600.0,2746.0,2.0,767.0,37.0,582.0,1.0
373367,0.0,0.0,18600.0,1070.0,5.0,835.0,25.0,617.0,1.0
43418,0.0,0.0,182000.0,1280.0,1.0,1551.0,28.0,9019.0,1.0
2636,0.0,0.0,177600.0,3006.0,3.0,225.0,33.0,206.0,1.0
295010,0.0,0.0,181700.0,3278.0,2.0,741.0,36.0,145.0,1.0
343585,0.0,0.0,174000.0,1968.0,2.0,817.0,30.0,8860.0,1.0
339826,0.0,0.0,202000.0,1831.0,2.0,835.0,27.0,8110.0,1.0
492461,0.0,0.0,202400.0,2166.0,2.0,722.0,29.0,8885.0,1.0
283870,0.0,0.0,192000.0,3680.0,5.0,968.0,29.0,1970.0,1.0
496338,0.0,0.0,190000.0,3359.0,2.0,968.0,32.0,2255.0,1.0
3195,0.0,0.0,202200.0,1149.0,1.0,1551.0,33.0,12953.0,1.0
379539,0.0,0.0,177000.0,4019.0,5.0,817.0,26.0,2311.0,1.0
408152,0.0,0.0,183500.0,2453.0,2.0,855.0,28.0,14464.0,1.0
424574,0.0,0.0,135800.0,1842.0,2.0,704.0,25.0,135.0,1.0
554338,0.0,0.0,143800.0,2617.0,5.0,855.0,31.0,3512.0,0.0
273661,0.0,0.0,15840.0,884.0,5.0,508.0,21.0,604.0,1.0
276352,0.0,0.0,159800.0,1723.0,1.0,1182.0,26.0,8916.0,1.0
43336,0.0,0.0,182000.0,1280.0,1.0,1551.0,25.0,12755.0,1.0
280307,0.0,0.0,183000.0,5423.0,5.0,835.0,22.0,1420.0,1.0
187717,0.0,0.0,135700.0,3636.0,3.0,741.0,29.0,258.0,1.0
103911,0.0,0.0,218000.0,4143.0,5.0,835.0,24.0,1529.0,1.0
547527,46.0,80.0,202100.0,3160.0,3.0,971.0,31.0,16925.0,0.0
1260,0.0,0.0,134800.0,3828.0,5.0,789.0,21.0,1371.0,1.0
52698,25.0,12.0,202000.0,5268.0,4.0,817.0,29.0,84.0,0.0
199906,5.0,10.0,221400.0,4124.0,2.0,864.0,35.0,362.0,1.0
87139,0.0,0.0,191800.0,2473.0,4.0,789.0,28.0,156.0,1.0
535732,0.0,0.0,17400.0,317.0,2.0,817.0,22.0,556.0,1.0
532480,0.0,0.0,212400.0,1958.0,1.0,981.0,29.0,10858.0,1.0
17803,0.0,0.0,184000.0,1303.0,1.0,621.0,22.0,11571.0,1.0
294187,0.0,0.0,162700.0,2653.0,2.0,539.0,30.0,807.0,1.0
114531,0.0,0.0,156000.0,1219.0,2.0,817.0,23.0,194.0,1.0
90504,0.0,0.0,13200.0,21.0,1.0,1551.0,32.0,377.0,1.0
588990,6.0,0.0,196000.0,1764.0,2.0,817.0,23.0,13875.0,0.0
15142,0.0,0.0,155000.0,2402.0,3.0,1059.0,29.0,1157.0,1.0
224659,0.0,0.0,185000.0,2741.0,5.0,530.0,32.0,748.0,1.0
15168,0.0,0.0,155000.0,2402.0,3.0,1059.0,29.0,1157.0,1.0
105690,8.0,0.0,191000.0,5080.0,5.0,817.0,42.0,4017.0,0.0
107705,0.0,0.0,170000.0,2063.0,2.0,1059.0,28.0,10177.0,1.0
159327,0.0,0.0,154000.0,1660.0,1.0,1044.0,36.0,8040.0,1.0
92323,0.0,0.0,151800.0,4281.0,4.0,1584.0,29.0,1618.0,1.0
408183,0.0,0.0,183500.0,2453.0,2.0,855.0,31.0,14464.0,1.0
29789,0.0,0.0,178000.0,2729.0,3.0,508.0,23.0,629.0,1.0
259179,0.0,0.0,152500.0,2319.0,3.0,968.0,33.0,358.0,1.0
501816,0.0,0.0,30900.0,179.0,1.0,968.0,31.0,433.0,0.0
58989,5.0,0.0,256600.00000000003,1380.0,1.0,775.0,24.0,1162.0,1.0
202189,0.0,0.0,9200.0,81.0,1.0,817.0,30.0,424.0,1.0
249703,0.0,0.0,35000.0,84.0,1.0,835.0,22.0,308.0,1.0
55618,0.0,0.0,192600.0,2109.0,2.0,1551.0,24.0,371.0,1.0
130752,90.0,220.0,203900.0,2010.0,2.0,640.0,28.0,96.0,0.0
116554,0.0,0.0,181200.0,4120.0,5.0,968.0,26.0,1159.0,1.0
261095,0.0,0.0,167200.0,3151.0,2.0,1584.0,32.0,1532.0,1.0
487613,0.0,0.0,204000.0,2867.0,2.0,817.0,31.0,548.0,1.0
309092,0.0,0.0,171500.0,1785.0,1.0,1551.0,33.0,11379.0,1.0
42220,0.0,0.0,166700.0,3538.0,5.0,722.0,21.0,866.0,1.0
126973,13.0,25.0,218000.0,2503.0,3.0,1044.0,32.0,18344.0,0.0
211266,0.0,0.0,148000.0,1364.0,5.0,621.0,30.0,398.0,1.0
115440,0.0,0.0,213000.0,1777.0,2.0,835.0,30.0,911.0,1.0
488505,0.0,0.0,6820.0,10.0,1.0,539.0,32.0,641.0,0.0
337634,0.0,0.0,216000.0,2601.0,2.0,1044.0,38.0,9610.0,1.0
117364,5.0,0.0,294000.0,2154.0,2.0,1047.0,28.0,440.0,1.0
256724,0.0,0.0,159200.0,707.0,1.0,1182.0,30.0,10400.0,1.0
17483,0.0,0.0,147900.0,4015.0,5.0,781.0,26.0,1756.0,1.0
228207,0.0,0.0,185600.0,2703.0,2.0,741.0,25.0,208.0,1.0
141099,0.0,0.0,184900.0,1216.0,1.0,1584.0,37.0,84.0,1.0
294108,0.0,0.0,162700.0,2653.0,2.0,539.0,30.0,6425.0,1.0
21893,0.0,0.0,170000.0,522.0,1.0,530.0,33.0,8476.0,1.0
116576,0.0,0.0,181200.0,4120.0,5.0,968.0,23.0,1600.0,1.0
55489,0.0,0.0,165000.0,1993.0,2.0,225.0,31.0,6791.0,1.0
365027,0.0,0.0,219900.0,2477.0,3.0,1551.0,31.0,111.0,1.0
512452,0.0,0.0,219000.0,2430.0,2.0,835.0,37.0,946.0,1.0
164050,0.0,0.0,151000.0,518.0,1.0,530.0,24.0,9844.0,1.0
338321,0.0,0.0,213600.0,2878.0,2.0,1182.0,21.0,333.0,1.0
382124,0.0,0.0,180600.0,3998.0,5.0,704.0,25.0,1141.0,1.0
554343,0.0,0.0,143800.0,2617.0,5.0,855.0,25.0,66.0,0.0
97080,0.0,0.0,162300.0,2755.0,1.0,968.0,29.0,1161.0,1.0
305069,0.0,0.0,186300.0,2556.0,3.0,1551.0,34.0,7050.0,1.0
100609,0.0,0.0,174100.0,2534.0,2.0,704.0,27.0,295.0,1.0
51312,0.0,0.0,177600.0,2746.0,2.0,767.0,25.0,10307.0,0.0
275772,0.0,0.0,168400.0,1766.0,1.0,968.0,22.0,291.0,1.0
105682,80.0,100.0,191000.0,5080.0,5.0,817.0,26.0,0.0,0.0
75503,0.0,0.0,182000.0,544.0,1.0,621.0,25.0,12448.0,1.0
554510,0.0,0.0,206300.0,2478.0,2.0,722.0,24.0,14777.0,1.0
477324,0.0,0.0,194000.0,2336.0,2.0,835.0,29.0,1326.0,1.0
294194,0.0,0.0,162700.0,2653.0,2.0,539.0,36.0,807.0,1.0
215987,0.0,0.0,167300.0,2865.0,3.0,781.0,31.0,6488.0,1.0
393462,0.0,0.0,158000.0,2753.0,2.0,781.0,24.0,370.0,1.0
52723,0.0,0.0,202000.0,5268.0,4.0,817.0,23.0,1159.0,1.0
571481,5.0,5.0,207300.0,1616.0,2.0,677.0,28.0,166.0,1.0
222049,0.0,0.0,165400.0,3291.0,5.0,704.0,33.0,837.0,1.0
114509,0.0,0.0,156000.0,1219.0,2.0,817.0,33.0,177.0,1.0
114453,0.0,0.0,156000.0,1219.0,2.0,817.0,40.0,11315.0,1.0
488493,18.0,30.0,6820.0,10.0,1.0,539.0,28.0,1042.0,0.0
51359,0.0,0.0,177600.0,2746.0,2.0,767.0,27.0,279.0,1.0
535188,0.0,0.0,176600.0,2644.0,5.0,704.0,34.0,1437.0,1.0
558615,0.0,0.0,169800.0,2956.0,2.0,789.0,24.0,371.0,1.0
300124,0.0,0.0,164700.0,2470.0,5.0,981.0,36.0,301.0,1.0
248828,0.0,0.0,176300.0,2526.0,5.0,1551.0,39.0,106.0,1.0
151686,0.0,0.0,117200.0,2465.0,2.0,981.0,28.0,898.0,1.0
55527,0.0,0.0,165000.0,1993.0,2.0,225.0,20.0,4363.0,1.0
91788,0.0,0.0,165700.0,5399.0,4.0,1584.0,32.0,453.0,1.0
231954,0.0,0.0,142900.0,3554.0,5.0,981.0,26.0,558.0,1.0
338342,0.0,0.0,213600.0,2878.0,2.0,1182.0,28.0,923.0,1.0
509180,0.0,0.0,180100.0,4158.0,5.0,508.0,31.0,483.0,1.0
336625,0.0,0.0,168600.0,2706.0,2.0,722.0,33.0,1417.0,1.0
114566,0.0,0.0,156000.0,1219.0,2.0,817.0,24.0,451.0,1.0
170633,4.0,0.0,192000.0,1498.0,2.0,817.0,29.0,13864.0,0.0
21931,0.0,0.0,170000.0,522.0,1.0,530.0,29.0,237.0,1.0
116247,0.0,0.0,203000.0,369.0,1.0,817.0,27.0,11398.0,1.0
353121,0.0,0.0,168800.0,3120.0,2.0,1584.0,31.0,1098.0,1.0
496302,0.0,0.0,190000.0,3359.0,2.0,968.0,33.0,3234.0,1.0
382122,0.0,0.0,180600.0,3998.0,5.0,704.0,26.0,1141.0,1.0
554537,0.0,0.0,206300.0,2478.0,2.0,722.0,24.0,12582.0,1.0
379561,0.0,0.0,177000.0,4019.0,5.0,817.0,33.0,2311.0,1.0
385395,0.0,0.0,208900.0,2949.0,2.0,1584.0,34.0,850.0,1.0
202162,8.0,0.0,9200.0,81.0,1.0,817.0,23.0,493.0,0.0
591146,0.0,0.0,195000.0,1390.0,3.0,817.0,37.0,139.0,1.0
106206,42.0,60.0,253000.0,4852.0,2.0,1019.0,31.0,118.0,0.0
17462,0.0,0.0,147900.0,4015.0,5.0,781.0,30.0,1682.0,1.0
437212,0.0,0.0,115600.0,748.0,1.0,1551.0,29.0,8148.0,1.0
492450,0.0,0.0,202400.0,2166.0,2.0,722.0,25.0,9744.0,1.0
276379,0.0,0.0,159800.0,1723.0,1.0,1182.0,22.0,124.0,1.0
547615,5.0,0.0,202100.0,3160.0,3.0,971.0,36.0,301.0,1.0
294706,0.0,0.0,182400.0,3441.0,5.0,1584.0,26.0,1196.0,1.0
237551,0.0,0.0,179000.0,4483.0,5.0,1584.0,30.0,1307.0,1.0
379439,0.0,0.0,177000.0,4019.0,5.0,817.0,25.0,468.0,1.0
249623,0.0,0.0,35000.0,84.0,1.0,835.0,30.0,281.0,1.0
17829,0.0,0.0,184000.0,1303.0,1.0,621.0,30.0,11242.0,1.0
350723,0.0,0.0,157000.0,601.0,1.0,1551.0,27.0,880.0,1.0
337402,0.0,0.0,193200.0,255.0,1.0,968.0,23.0,8889.0,1.0
497065,0.0,0.0,22400.0,636.0,5.0,1584.0,37.0,489.0,1.0
202204,0.0,0.0,9200.0,81.0,1.0,817.0,24.0,384.0,1.0
211320,0.0,0.0,148000.0,1364.0,5.0,621.0,23.0,963.0,1.0
343729,0.0,0.0,13900.0,4.0,1.0,1059.0,29.0,414.0,1.0
42172,0.0,0.0,166700.0,3538.0,5.0,722.0,26.0,277.0,1.0
309151,0.0,0.0,171500.0,1785.0,1.0,1551.0,39.0,8567.0,1.0
241568,0.0,0.0,215000.0,3817.0,5.0,1059.0,31.0,954.0,1.0
351790,0.0,0.0,172000.0,3626.0,5.0,817.0,29.0,1389.0,1.0
496535,0.0,0.0,171400.0,3675.0,5.0,968.0,28.0,1020.0,1.0
317419,19.0,20.0,257200.0,1362.0,1.0,747.0,24.0,287.0,1.0
70106,0.0,0.0,147000.0,3167.0,2.0,817.0,23.0,1899.0,1.0
187694,18.0,8.0,135700.0,3636.0,3.0,741.0,29.0,8798.0,0.0
