points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
30.0,37.0,238000.0,2910.0,2.0,1483,13,30.0,118.0,0
1.0,9.0,206000.0,3540.0,3.0,141,20,13.0,540.0,1
0.0,0.0,228000.0,2551.0,2.0,1040,23,51.0,0.0,1
0.0,0.0,39000.0,741.0,2.0,1058,129,38.0,411.0,1
0.0,-0.0,185000.0,2128.0,2.0,1170,187,13.0,411.0,1
26.0,0.0,65000.0,3274.0,5.0,1689,6,44.0,65.0,0
0.0,-0.0,6000.0,184.0,1.0,900,100,27.0,37.0,1
110.0,277.0,225000.0,3807.0,2.0,847,3,16.0,0.0,0
0.0,0.0,198000.0,2662.0,2.0,2047,116,33.0,913.0,1
0.0,-0.0,192500.0,3000.0,3.0,1489,134,9.0,77.0,1
0.0,0.0,159000.0,1207.0,3.0,891,32,33.0,0.0,1
0.0,0.0,207200.0,3575.0,5.0,971,54,28.0,790.0,1
0.0,0.0,220000.0,3050.0,2.0,1192,48,30.0,153.0,1
0.0,0.0,217000.0,2000.0,1.0,2047,75,37.0,0.0,1
0.0,0.0,178000.0,2570.0,2.0,796,92,25.0,170.0,1
0.0,0.0,84000.0,1323.0,2.0,520,57,18.0,0.0,1
0.0,-0.0,194000.0,5500.0,5.0,1496,39,36.0,1045.0,1
0.0,0.0,92700.0,2007.0,2.0,1044,104,35.0,611.0,1
0.0,0.0,112300.0,603.0,1.0,1036,157,33.0,248.0,1
0.0,-0.0,210500.0,5405.0,5.0,1520,113,11.0,2280.0,1
0.0,0.0,217000.0,2082.0,3.0,891,57,34.0,15.0,1
0.0,0.0,160500.0,1873.0,1.0,1496,100,17.0,0.0,1
0.0,0.0,232000.0,2039.0,1.0,1331,100,48.0,0.0,1
0.0,-0.0,7800.0,152.0,1.0,1849,79,20.0,34.0,1
0.0,0.0,154400.0,4114.0,5.0,798,113,34.0,1213.0,1
0.0,0.0,165000.0,1956.0,2.0,792,86,56.0,0.0,1
